,Time,T_comp(ºC),T_evap (ºC),T_cond (ºC),Tint-Text (ºC),T_air,T_ext,T_int
246,2019-11-07 07:24:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
247,2019-11-07 07:24:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
248,2019-11-07 07:24:48,43.0,35.0,7.0,10.0,53.0,17.0,45.0
249,2019-11-07 07:24:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
250,2019-11-07 07:25:00,43.0,35.0,7.0,10.0,53.0,17.0,45.0
251,2019-11-07 07:25:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
252,2019-11-07 07:25:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
253,2019-11-07 07:25:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
254,2019-11-07 07:25:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
255,2019-11-07 07:25:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
256,2019-11-07 07:25:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
257,2019-11-07 07:25:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
258,2019-11-07 07:25:48,43.0,35.0,7.0,10.0,53.0,17.0,45.0
259,2019-11-07 07:25:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
260,2019-11-07 07:26:00,39.98904761904765,37.9347619047619,4.331904761904752,10.0,49.98904761904765,14.331904761904752,47.9347619047619
261,2019-11-07 07:26:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
262,2019-11-07 07:26:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
263,2019-11-07 07:26:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
264,2019-11-07 07:26:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
265,2019-11-07 07:26:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
266,2019-11-07 07:26:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
267,2019-11-07 07:26:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
268,2019-11-07 07:26:48,43.0,35.0,7.0,10.0,53.0,17.0,45.0
269,2019-11-07 07:26:54,41.4945238095238,33.53261904761905,5.665952380952376,10.0,51.4945238095238,15.665952380952376,43.53261904761905
270,2019-11-07 07:27:00,44.5054761904762,33.53261904761905,8.334047619047624,10.0,54.5054761904762,18.334047619047624,43.53261904761905
271,2019-11-07 07:27:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
272,2019-11-07 07:27:12,41.4945238095238,36.46738095238095,8.334047619047624,10.0,51.4945238095238,18.334047619047624,46.46738095238095
273,2019-11-07 07:27:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
274,2019-11-07 07:27:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
275,2019-11-07 07:27:30,44.5054761904762,33.53261904761905,8.334047619047624,10.0,54.5054761904762,18.334047619047624,43.53261904761905
276,2019-11-07 07:27:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
277,2019-11-07 07:27:42,43.0,35.0,7.0,10.0,53.0,17.0,45.0
278,2019-11-07 07:27:48,43.0,35.0,7.0,10.0,53.0,17.0,45.0
279,2019-11-07 07:27:54,43.0,35.0,7.0,10.0,53.0,17.0,45.0
280,2019-11-07 07:28:00,39.98904761904765,32.0652380952381,9.668095238095248,10.0,49.98904761904765,19.668095238095248,42.0652380952381
281,2019-11-07 07:28:06,43.0,35.0,7.0,10.0,53.0,17.0,45.0
282,2019-11-07 07:28:12,43.0,35.0,7.0,10.0,53.0,17.0,45.0
283,2019-11-07 07:28:18,43.0,35.0,7.0,10.0,53.0,17.0,45.0
284,2019-11-07 07:28:24,43.0,35.0,7.0,10.0,53.0,17.0,45.0
285,2019-11-07 07:28:30,43.0,35.0,7.0,10.0,53.0,17.0,45.0
286,2019-11-07 07:28:36,43.0,35.0,7.0,10.0,53.0,17.0,45.0
