,Time,EER
99,2019-01-20 07:09:54,4.285714285714286
100,2019-01-20 07:10:00,4.285714285714286
101,2019-01-20 07:10:06,4.509380734130353
102,2019-01-20 07:10:12,4.485049833887044
103,2019-01-20 07:10:18,4.285714285714286
104,2019-01-20 07:10:24,4.26530612244898
105,2019-01-20 07:10:30,4.481792717086835
106,2019-01-20 07:10:36,4.8283828382838285
107,2019-01-20 07:10:42,4.485049833887044
108,2019-01-20 07:10:48,4.285714285714286
109,2019-01-20 07:10:54,4.285714285714286
110,2019-01-20 07:11:00,4.851485148514851
111,2019-01-20 07:11:06,5.10948905109489
112,2019-01-20 07:11:12,4.485049833887044
113,2019-01-20 07:11:18,4.481792717086835
114,2019-01-20 07:11:24,4.4636924537256775
115,2019-01-20 07:11:30,4.26530612244898
116,2019-01-20 07:11:36,4.485049833887044
117,2019-01-20 07:11:42,5.10948905109489
118,2019-01-20 07:11:48,4.285714285714286
119,2019-01-20 07:11:54,4.481792717086835
120,2019-01-20 07:12:00,4.851485148514851
121,2019-01-20 07:12:06,4.481792717086835
122,2019-01-20 07:12:12,4.485049833887044
123,2019-01-20 07:12:18,4.485049833887044
124,2019-01-20 07:12:24,4.485049833887044
125,2019-01-20 07:12:30,4.485049833887044
126,2019-01-20 07:12:36,5.10948905109489
127,2019-01-20 07:12:42,5.10948905109489
128,2019-01-20 07:12:48,5.10948905109489
129,2019-01-20 07:12:54,5.132591361325913
130,2019-01-20 07:13:00,4.481792717086835
131,2019-01-20 07:13:06,5.132591361325913
132,2019-01-20 07:13:12,4.481792717086835
133,2019-01-20 07:13:18,4.285714285714286
134,2019-01-20 07:13:24,5.10948905109489
135,2019-01-20 07:13:30,4.285714285714286
136,2019-01-20 07:13:36,4.4636924537256775
137,2019-01-20 07:13:42,5.10948905109489
138,2019-01-20 07:13:48,4.244897959183674
139,2019-01-20 07:13:54,4.285714285714286
140,2019-01-20 07:14:00,4.485049833887044
141,2019-01-20 07:14:06,4.485049833887044
142,2019-01-20 07:14:12,4.485049833887044
143,2019-01-20 07:14:18,4.285714285714286
144,2019-01-20 07:14:24,4.285714285714286
145,2019-01-20 07:14:30,4.485049833887044
146,2019-01-20 07:14:36,4.285714285714286
147,2019-01-20 07:14:42,5.10948905109489
148,2019-01-20 07:14:48,4.481792717086835
149,2019-01-20 07:14:54,4.481792717086835
150,2019-01-20 07:15:00,4.285714285714286
151,2019-01-20 07:15:06,4.481792717086835
152,2019-01-20 07:15:12,4.8283828382838285
153,2019-01-20 07:15:18,4.481792717086835
154,2019-01-20 07:15:24,4.485049833887044
155,2019-01-20 07:15:30,4.460450847005469
156,2019-01-20 07:15:36,5.10948905109489
157,2019-01-20 07:15:42,4.872842528676218
158,2019-01-20 07:15:48,4.481792717086835
159,2019-01-20 07:15:54,4.285714285714286
160,2019-01-20 07:16:00,4.285714285714286
161,2019-01-20 07:16:06,4.481792717086835
162,2019-01-20 07:16:12,4.481792717086835
163,2019-01-20 07:16:18,4.285714285714286
164,2019-01-20 07:16:24,4.485049833887044
165,2019-01-20 07:16:30,4.285714285714286
166,2019-01-20 07:16:36,4.485049833887044
167,2019-01-20 07:16:42,4.285714285714286
168,2019-01-20 07:16:48,5.130830921176256
169,2019-01-20 07:16:54,5.10948905109489
170,2019-01-20 07:17:00,4.485049833887044
171,2019-01-20 07:17:06,4.485049833887044
172,2019-01-20 07:17:12,5.10948905109489
173,2019-01-20 07:17:18,5.10948905109489
174,2019-01-20 07:17:24,5.10948905109489
175,2019-01-20 07:17:30,4.8283828382838285
176,2019-01-20 07:17:36,4.851485148514851
177,2019-01-20 07:17:42,5.10948905109489
178,2019-01-20 07:17:48,4.481792717086835
179,2019-01-20 07:17:54,4.485049833887044
180,2019-01-20 07:18:00,4.481792717086835
181,2019-01-20 07:18:06,5.085158150851581
182,2019-01-20 07:18:12,4.285714285714286
183,2019-01-20 07:18:18,4.485049833887044
184,2019-01-20 07:18:24,4.481792717086835
185,2019-01-20 07:18:30,4.285714285714286
186,2019-01-20 07:18:36,4.851485148514851
187,2019-01-20 07:18:42,4.481792717086835
188,2019-01-20 07:18:48,4.485049833887044
189,2019-01-20 07:18:54,4.485049833887044
190,2019-01-20 07:19:00,4.485049833887044
191,2019-01-20 07:19:06,4.485049833887044
192,2019-01-20 07:19:12,4.460450847005469
193,2019-01-20 07:19:18,4.481792717086835
194,2019-01-20 07:19:24,4.4636924537256775
195,2019-01-20 07:19:30,4.285714285714286
196,2019-01-20 07:19:36,4.460450847005469
197,2019-01-20 07:19:42,4.481792717086835
198,2019-01-20 07:19:48,5.10948905109489
199,2019-01-20 07:19:54,4.485049833887044
200,2019-01-20 07:20:00,4.481792717086835
201,2019-01-20 07:20:06,4.485049833887044
202,2019-01-20 07:20:12,4.481792717086835
203,2019-01-20 07:20:18,4.485049833887044
204,2019-01-20 07:20:24,5.10948905109489
205,2019-01-20 07:20:30,5.10948905109489
206,2019-01-20 07:20:36,4.851485148514851
207,2019-01-20 07:20:42,4.851485148514851
208,2019-01-20 07:20:48,4.285714285714286
209,2019-01-20 07:20:54,5.10948905109489
210,2019-01-20 07:21:00,5.085158150851581
211,2019-01-20 07:21:06,4.851485148514851
212,2019-01-20 07:21:12,4.485049833887044
213,2019-01-20 07:21:18,4.851485148514851
214,2019-01-20 07:21:24,4.26530612244898
215,2019-01-20 07:21:30,5.10948905109489
216,2019-01-20 07:21:36,4.485049833887044
217,2019-01-20 07:21:42,4.851485148514851
218,2019-01-20 07:21:48,5.10948905109489
219,2019-01-20 07:21:54,4.285714285714286
220,2019-01-20 07:22:00,4.307056155795651
221,2019-01-20 07:22:06,4.285714285714286
222,2019-01-20 07:22:12,5.10948905109489
223,2019-01-20 07:22:18,4.851485148514851
224,2019-01-20 07:22:24,4.285714285714286
225,2019-01-20 07:22:30,4.851485148514851
226,2019-01-20 07:22:36,4.485049833887044
227,2019-01-20 07:22:42,4.285714285714286
228,2019-01-20 07:22:48,4.485049833887044
229,2019-01-20 07:22:54,4.851485148514851
230,2019-01-20 07:23:00,4.485049833887044
231,2019-01-20 07:23:06,4.851485148514851
232,2019-01-20 07:23:12,4.285714285714286
233,2019-01-20 07:23:18,4.851485148514851
234,2019-01-20 07:23:24,4.485049833887044
235,2019-01-20 07:23:30,5.10948905109489
236,2019-01-20 07:23:36,4.4636924537256775
237,2019-01-20 07:23:42,4.285714285714286
238,2019-01-20 07:23:48,4.285714285714286
239,2019-01-20 07:23:54,4.851485148514851
240,2019-01-20 07:24:00,4.285714285714286
241,2019-01-20 07:24:06,4.872827018596217
242,2019-01-20 07:24:12,4.485049833887044
243,2019-01-20 07:24:18,4.481792717086835
244,2019-01-20 07:24:24,5.10948905109489
245,2019-01-20 07:24:30,5.10948905109489
246,2019-01-20 07:24:36,4.485049833887044
247,2019-01-20 07:24:42,5.10948905109489
248,2019-01-20 07:24:48,4.4636924537256775
249,2019-01-20 07:24:54,4.485049833887044
250,2019-01-20 07:25:00,4.485049833887044
251,2019-01-20 07:25:06,5.10948905109489
252,2019-01-20 07:25:12,4.851485148514851
253,2019-01-20 07:25:18,4.851485148514851
254,2019-01-20 07:25:24,4.285714285714286
255,2019-01-20 07:25:30,4.481792717086835
256,2019-01-20 07:25:36,4.481792717086835
257,2019-01-20 07:25:42,4.851485148514851
258,2019-01-20 07:25:48,4.50639170396841
259,2019-01-20 07:25:54,4.851485148514851
260,2019-01-20 07:26:00,5.10948905109489
261,2019-01-20 07:26:06,5.152203811417624
262,2019-01-20 07:26:12,4.485049833887044
263,2019-01-20 07:26:18,4.285714285714286
264,2019-01-20 07:26:24,4.874587458745874
265,2019-01-20 07:26:30,5.10948905109489
266,2019-01-20 07:26:36,4.481792717086835
267,2019-01-20 07:26:42,4.851485148514851
268,2019-01-20 07:26:48,5.10948905109489
269,2019-01-20 07:26:54,4.485049833887044
270,2019-01-20 07:27:00,4.508152144118067
271,2019-01-20 07:27:06,4.285714285714286
272,2019-01-20 07:27:12,4.481792717086835
273,2019-01-20 07:27:18,4.50639170396841
274,2019-01-20 07:27:24,5.10948905109489
275,2019-01-20 07:27:30,4.481792717086835
276,2019-01-20 07:27:36,5.10948905109489
277,2019-01-20 07:27:42,5.10948905109489
278,2019-01-20 07:27:48,5.10948905109489
279,2019-01-20 07:27:54,4.326530612244897
280,2019-01-20 07:28:00,4.481792717086835
281,2019-01-20 07:28:06,4.481792717086835
282,2019-01-20 07:28:12,4.4636924537256775
283,2019-01-20 07:28:18,4.485049833887044
284,2019-01-20 07:28:24,4.481792717086835
285,2019-01-20 07:28:30,4.285714285714286
286,2019-01-20 07:28:36,4.285714285714286
287,2019-01-20 07:28:42,5.10948905109489
288,2019-01-20 07:28:48,5.10948905109489
289,2019-01-20 07:28:54,4.481792717086835
290,2019-01-20 07:29:00,5.085158150851581
291,2019-01-20 07:29:06,5.10948905109489
292,2019-01-20 07:29:12,4.481792717086835
293,2019-01-20 07:29:18,4.481792717086835
294,2019-01-20 07:29:24,5.10948905109489
295,2019-01-20 07:29:30,4.285714285714286
296,2019-01-20 07:29:36,4.851485148514851
297,2019-01-20 07:29:42,5.129897214360196
298,2019-01-20 07:29:48,4.851485148514851
299,2019-01-20 07:29:54,4.485049833887044
300,2019-01-20 07:30:00,4.851485148514851
301,2019-01-20 07:30:06,5.10948905109489
302,2019-01-20 07:30:12,4.851485148514851
303,2019-01-20 07:30:18,4.485049833887044
304,2019-01-20 07:30:24,5.10948905109489
305,2019-01-20 07:30:30,4.485049833887044
306,2019-01-20 07:30:36,4.460450847005469
307,2019-01-20 07:30:42,4.50639170396841
308,2019-01-20 07:30:48,4.851485148514851
309,2019-01-20 07:30:54,4.460450847005469
310,2019-01-20 07:31:00,5.10948905109489
311,2019-01-20 07:31:06,4.285714285714286
312,2019-01-20 07:31:12,5.10948905109489
313,2019-01-20 07:31:18,5.10948905109489
314,2019-01-20 07:31:24,4.851485148514851
315,2019-01-20 07:31:30,4.285714285714286
316,2019-01-20 07:31:36,4.485049833887044
317,2019-01-20 07:31:42,4.508152144118067
318,2019-01-20 07:31:48,4.851485148514851
319,2019-01-20 07:31:54,5.10948905109489
320,2019-01-20 07:32:00,5.085158150851581
321,2019-01-20 07:32:06,4.485049833887044
322,2019-01-20 07:32:12,4.481792717086835
323,2019-01-20 07:32:18,4.485049833887044
324,2019-01-20 07:32:24,4.285714285714286
325,2019-01-20 07:32:30,4.485049833887044
326,2019-01-20 07:32:36,4.285714285714286
327,2019-01-20 07:32:42,4.509380734130353
328,2019-01-20 07:32:48,4.481792717086835
329,2019-01-20 07:32:54,4.851485148514851
330,2019-01-20 07:33:00,4.26530612244898
331,2019-01-20 07:33:06,5.10948905109489
332,2019-01-20 07:33:12,4.485049833887044
333,2019-01-20 07:33:18,4.851485148514851
334,2019-01-20 07:33:24,4.485049833887044
335,2019-01-20 07:33:30,4.872827018596217
336,2019-01-20 07:33:36,5.10948905109489
337,2019-01-20 07:33:42,5.10948905109489
338,2019-01-20 07:33:48,4.481792717086835
339,2019-01-20 07:33:54,5.10948905109489
340,2019-01-20 07:34:00,4.805280528052806
341,2019-01-20 07:34:06,4.851485148514851
342,2019-01-20 07:34:12,4.851485148514851
343,2019-01-20 07:34:18,4.4636924537256775
344,2019-01-20 07:34:24,4.26530612244898
345,2019-01-20 07:34:30,4.503150097248201
346,2019-01-20 07:34:36,4.310045185957595
347,2019-01-20 07:34:42,4.8283828382838285
348,2019-01-20 07:34:48,4.503150097248201
349,2019-01-20 07:34:54,4.851485148514851
350,2019-01-20 07:35:00,5.10948905109489
351,2019-01-20 07:35:06,4.485049833887044
352,2019-01-20 07:35:12,4.481792717086835
353,2019-01-20 07:35:18,4.485049833887044
354,2019-01-20 07:35:24,4.485049833887044
355,2019-01-20 07:35:30,4.851485148514851
356,2019-01-20 07:35:36,4.851485148514851
357,2019-01-20 07:35:42,4.26530612244898
358,2019-01-20 07:35:48,4.481792717086835
359,2019-01-20 07:35:54,4.285714285714286
360,2019-01-20 07:36:00,4.485049833887044
361,2019-01-20 07:36:06,4.481792717086835
362,2019-01-20 07:36:12,5.10948905109489
363,2019-01-20 07:36:18,5.10948905109489
364,2019-01-20 07:36:24,5.10948905109489
365,2019-01-20 07:36:30,4.481792717086835
366,2019-01-20 07:36:36,4.4636924537256775
367,2019-01-20 07:36:42,5.10948905109489
368,2019-01-20 07:36:48,4.851485148514851
369,2019-01-20 07:36:54,4.481792717086835
370,2019-01-20 07:37:00,4.481792717086835
371,2019-01-20 07:37:06,4.851485148514851
372,2019-01-20 07:37:12,4.285714285714286
373,2019-01-20 07:37:18,5.10948905109489
374,2019-01-20 07:37:24,4.285714285714286
375,2019-01-20 07:37:30,4.851485148514851
376,2019-01-20 07:37:36,4.8283828382838285
377,2019-01-20 07:37:42,4.481792717086835
378,2019-01-20 07:37:48,4.851485148514851
379,2019-01-20 07:37:54,4.481792717086835
380,2019-01-20 07:38:00,4.851485148514851
381,2019-01-20 07:38:06,5.085158150851581
382,2019-01-20 07:38:12,5.10948905109489
383,2019-01-20 07:38:18,4.485049833887044
384,2019-01-20 07:38:24,4.481792717086835
385,2019-01-20 07:38:30,4.481792717086835
386,2019-01-20 07:38:36,5.10948905109489
387,2019-01-20 07:38:42,4.285714285714286
388,2019-01-20 07:38:48,4.485049833887044
389,2019-01-20 07:38:54,4.481792717086835
390,2019-01-20 07:39:00,4.481792717086835
391,2019-01-20 07:39:06,4.851485148514851
392,2019-01-20 07:39:12,5.10948905109489
393,2019-01-20 07:39:18,4.285714285714286
394,2019-01-20 07:39:24,4.851485148514851
395,2019-01-20 07:39:30,5.085158150851581
396,2019-01-20 07:39:36,4.285714285714286
397,2019-01-20 07:39:42,4.285714285714286
398,2019-01-20 07:39:48,4.851485148514851
399,2019-01-20 07:39:54,4.485049833887044
400,2019-01-20 07:40:00,4.851485148514851
401,2019-01-20 07:40:06,4.285714285714286
402,2019-01-20 07:40:12,4.50639170396841
403,2019-01-20 07:40:18,4.26530612244898
404,2019-01-20 07:40:24,4.285714285714286
405,2019-01-20 07:40:30,4.485049833887044
406,2019-01-20 07:40:36,4.485049833887044
407,2019-01-20 07:40:42,4.285714285714286
408,2019-01-20 07:40:48,4.481792717086835
409,2019-01-20 07:40:54,5.10948905109489
410,2019-01-20 07:41:00,4.485049833887044
411,2019-01-20 07:41:06,4.285714285714286
412,2019-01-20 07:41:12,4.285714285714286
413,2019-01-20 07:41:18,5.10948905109489
414,2019-01-20 07:41:24,5.10948905109489
415,2019-01-20 07:41:30,4.481792717086835
416,2019-01-20 07:41:36,4.26530612244898
417,2019-01-20 07:41:42,4.485049833887044
418,2019-01-20 07:41:48,4.4636924537256775
419,2019-01-20 07:41:54,4.485049833887044
420,2019-01-20 07:42:00,4.285714285714286
421,2019-01-20 07:42:06,4.851485148514851
422,2019-01-20 07:42:12,4.485049833887044
423,2019-01-20 07:42:18,4.485049833887044
424,2019-01-20 07:42:24,4.485049833887044
425,2019-01-20 07:42:30,4.285714285714286
426,2019-01-20 07:42:36,4.485049833887044
427,2019-01-20 07:42:42,5.130830921176256
428,2019-01-20 07:42:48,4.285714285714286
429,2019-01-20 07:42:54,5.10948905109489
430,2019-01-20 07:43:00,5.10948905109489
431,2019-01-20 07:43:06,4.485049833887044
432,2019-01-20 07:43:12,4.285714285714286
433,2019-01-20 07:43:18,4.851485148514851
434,2019-01-20 07:43:24,4.285714285714286
435,2019-01-20 07:43:30,5.10948905109489
436,2019-01-20 07:43:36,4.502200880352141
437,2019-01-20 07:43:42,4.851485148514851
438,2019-01-20 07:43:48,4.460450847005469
439,2019-01-20 07:43:54,4.485049833887044
440,2019-01-20 07:44:00,4.481792717086835
441,2019-01-20 07:44:06,4.851485148514851
442,2019-01-20 07:44:12,4.851485148514851
443,2019-01-20 07:44:18,5.10948905109489
444,2019-01-20 07:44:24,4.527764594209778
445,2019-01-20 07:44:30,4.485049833887044
446,2019-01-20 07:44:36,4.851485148514851
447,2019-01-20 07:44:42,4.851485148514851
448,2019-01-20 07:44:48,4.851485148514851
449,2019-01-20 07:44:54,5.10948905109489
450,2019-01-20 07:45:00,4.481792717086835
451,2019-01-20 07:45:06,5.10948905109489
452,2019-01-20 07:45:12,4.485049833887044
453,2019-01-20 07:45:18,4.481792717086835
454,2019-01-20 07:45:24,4.4636924537256775
455,2019-01-20 07:45:30,4.285714285714286
456,2019-01-20 07:45:36,5.10948905109489
457,2019-01-20 07:45:42,4.485049833887044
458,2019-01-20 07:45:48,4.485049833887044
459,2019-01-20 07:45:54,5.10948905109489
460,2019-01-20 07:46:00,4.851485148514851
461,2019-01-20 07:46:06,4.481792717086835
462,2019-01-20 07:46:12,4.481792717086835
463,2019-01-20 07:46:18,4.481792717086835
464,2019-01-20 07:46:24,4.481792717086835
465,2019-01-20 07:46:30,4.285714285714286
466,2019-01-20 07:46:36,4.285714285714286
467,2019-01-20 07:46:42,5.10948905109489
468,2019-01-20 07:46:48,4.851485148514851
469,2019-01-20 07:46:54,4.285714285714286
470,2019-01-20 07:47:00,4.481792717086835
471,2019-01-20 07:47:06,4.851485148514851
472,2019-01-20 07:47:12,4.508152144118067
473,2019-01-20 07:47:18,4.285714285714286
474,2019-01-20 07:47:24,4.851485148514851
475,2019-01-20 07:47:30,4.26530612244898
476,2019-01-20 07:47:36,4.851485148514851
477,2019-01-20 07:47:42,4.485049833887044
478,2019-01-20 07:47:48,4.851485148514851
479,2019-01-20 07:47:54,5.10948905109489
480,2019-01-20 07:48:00,4.481792717086835
481,2019-01-20 07:48:06,4.851485148514851
482,2019-01-20 07:48:12,5.1308464312562565
483,2019-01-20 07:48:18,4.485049833887044
484,2019-01-20 07:48:24,4.8283828382838285
485,2019-01-20 07:48:30,5.133819951338199
486,2019-01-20 07:48:36,5.10948905109489
487,2019-01-20 07:48:42,4.485049833887044
488,2019-01-20 07:48:48,4.481792717086835
489,2019-01-20 07:48:54,4.481792717086835
490,2019-01-20 07:49:00,4.285714285714286
491,2019-01-20 07:49:06,4.851485148514851
492,2019-01-20 07:49:12,4.460450847005469
493,2019-01-20 07:49:18,4.460450847005469
494,2019-01-20 07:49:24,4.460450847005469
495,2019-01-20 07:49:30,4.481792717086835
496,2019-01-20 07:49:36,4.481792717086835
497,2019-01-20 07:49:42,5.10948905109489
498,2019-01-20 07:49:48,4.851485148514851
499,2019-01-20 07:49:54,4.485049833887044
500,2019-01-20 07:50:00,4.485049833887044
501,2019-01-20 07:50:06,4.485049833887044
502,2019-01-20 07:50:12,4.851485148514851
503,2019-01-20 07:50:18,4.485049833887044
504,2019-01-20 07:50:24,5.10948905109489
505,2019-01-20 07:50:30,4.481792717086835
506,2019-01-20 07:50:36,4.485049833887044
507,2019-01-20 07:50:42,4.851485148514851
508,2019-01-20 07:50:48,4.44233507356431
509,2019-01-20 07:50:54,4.509380734130353
510,2019-01-20 07:51:00,4.285714285714286
511,2019-01-20 07:51:06,4.285714285714286
512,2019-01-20 07:51:12,4.481792717086835
513,2019-01-20 07:51:18,4.481792717086835
514,2019-01-20 07:51:24,4.485049833887044
515,2019-01-20 07:51:30,4.285714285714286
516,2019-01-20 07:51:36,4.851485148514851
517,2019-01-20 07:51:42,4.308816595945308
518,2019-01-20 07:51:48,4.509380734130353
519,2019-01-20 07:51:54,5.10948905109489
520,2019-01-20 07:52:00,4.3061224489795915
521,2019-01-20 07:52:06,4.481792717086835
522,2019-01-20 07:52:12,4.481792717086835
523,2019-01-20 07:52:18,5.158150851581508
524,2019-01-20 07:52:24,4.285714285714286
525,2019-01-20 07:52:30,4.485049833887044
526,2019-01-20 07:52:36,4.460450847005469
527,2019-01-20 07:52:42,5.10948905109489
528,2019-01-20 07:52:48,5.10948905109489
529,2019-01-20 07:52:54,4.851485148514851
530,2019-01-20 07:53:00,4.481792717086835
531,2019-01-20 07:53:06,4.50640721404841
532,2019-01-20 07:53:12,5.10948905109489
533,2019-01-20 07:53:18,4.50545799715235
534,2019-01-20 07:53:24,4.485049833887044
535,2019-01-20 07:53:30,4.481792717086835
536,2019-01-20 07:53:36,4.481792717086835
537,2019-01-20 07:53:42,4.851485148514851
538,2019-01-20 07:53:48,4.485049833887044
539,2019-01-20 07:53:54,4.4636924537256775
540,2019-01-20 07:54:00,4.5031345871682005
541,2019-01-20 07:54:06,4.460450847005469
542,2019-01-20 07:54:12,4.851485148514851
543,2019-01-20 07:54:18,4.485049833887044
544,2019-01-20 07:54:24,5.10948905109489
545,2019-01-20 07:54:30,4.481792717086835
546,2019-01-20 07:54:36,4.506123617330144
547,2019-01-20 07:54:42,4.485049833887044
548,2019-01-20 07:54:48,4.481792717086835
549,2019-01-20 07:54:54,4.851485148514851
550,2019-01-20 07:55:00,4.8283828382838285
551,2019-01-20 07:55:06,4.485049833887044
552,2019-01-20 07:55:12,4.851485148514851
553,2019-01-20 07:55:18,4.851485148514851
554,2019-01-20 07:55:24,4.851485148514851
555,2019-01-20 07:55:30,4.285714285714286
556,2019-01-20 07:55:36,4.285714285714286
557,2019-01-20 07:55:42,4.4636924537256775
558,2019-01-20 07:55:48,4.851485148514851
559,2019-01-20 07:55:54,4.485049833887044
560,2019-01-20 07:56:00,5.10948905109489
561,2019-01-20 07:56:06,4.8283828382838285
562,2019-01-20 07:56:12,4.485049833887044
563,2019-01-20 07:56:18,5.10948905109489
564,2019-01-20 07:56:24,4.485049833887044
565,2019-01-20 07:56:30,4.285714285714286
566,2019-01-20 07:56:36,4.851485148514851
567,2019-01-20 07:56:42,5.10948905109489
568,2019-01-20 07:56:48,4.485049833887044
569,2019-01-20 07:56:54,4.874587458745874
570,2019-01-20 07:57:00,4.285714285714286
571,2019-01-20 07:57:06,5.10948905109489
572,2019-01-20 07:57:12,4.485049833887044
573,2019-01-20 07:57:18,5.10948905109489
574,2019-01-20 07:57:24,4.504895027317858
575,2019-01-20 07:57:30,4.851485148514851
576,2019-01-20 07:57:36,4.485049833887044
577,2019-01-20 07:57:42,5.10948905109489
578,2019-01-20 07:57:48,4.485049833887044
579,2019-01-20 07:57:54,5.085158150851581
580,2019-01-20 07:58:00,4.485049833887044
581,2019-01-20 07:58:06,4.481792717086835
582,2019-01-20 07:58:12,5.085158150851581
583,2019-01-20 07:58:18,5.10948905109489
584,2019-01-20 07:58:24,5.130830921176256
585,2019-01-20 07:58:30,4.481792717086835
586,2019-01-20 07:58:36,4.481792717086835
587,2019-01-20 07:58:42,4.481792717086835
588,2019-01-20 07:58:48,5.129897214360196
589,2019-01-20 07:58:54,4.460450847005469
590,2019-01-20 07:59:00,5.10948905109489
591,2019-01-20 07:59:06,4.485049833887044
592,2019-01-20 07:59:12,4.851485148514851
593,2019-01-20 07:59:18,4.485049833887044
594,2019-01-20 07:59:24,5.10948905109489
595,2019-01-20 07:59:30,4.481792717086835
596,2019-01-20 07:59:36,4.285714285714286
597,2019-01-20 07:59:42,5.10948905109489
598,2019-01-20 07:59:48,4.285714285714286
599,2019-01-20 07:59:54,4.851485148514851
600,2019-01-20 08:00:00,4.485049833887044
601,2019-01-20 08:00:06,4.285714285714286
602,2019-01-20 08:00:12,4.481792717086835
603,2019-01-20 08:00:18,4.8758160487581605
604,2019-01-20 08:00:24,4.310045185957595
605,2019-01-20 08:00:30,4.308816595945308
